_unnamed,_unnamed_2,_unnamed_3,_unnamed_4,_unnamed_5,_unnamed_6,Güncelleme Tarihi / Updated as of,42437.0,_unnamed_7,USD/TRY=,2.9201,_unnamed_8,_unnamed_9,_unnamed_10,_unnamed_11,_unnamed_12,_unnamed_13,_unnamed_14,_unnamed_15,_unnamed_16,_unnamed_17,_unnamed_18,_unnamed_19,_unnamed_20,_unnamed_21,_unnamed_22,_unnamed_23,_unnamed_24,_unnamed_25,_unnamed_26,_unnamed_27
Sayý,ISIN Kodu,Ýlgili Menkul Kýymet,Ýhraçcý Kurum,Ýhraç Türü,Getiri Türü,MK Türü,Yýllýk Kupon Sayýsý,Para Birimi,Grup Kodu,Ýlk Ýhraç Tarihi,Ýtfa Tarihi,Vadeye Kalan Gün,Toplam Ýhraç Tutarý Nom.,Son Ýhraç Tarihi,Son Ýhraç Fiyatý,Son Ýhraç Getirisi % (yýllýk basit),Gösterge Fiyat,Sonraki Kupon Tarihi,Sonraki Kupon Oraný %,Ek Getiri (%) (*),Dolaþýmdaki Tutar,Emir Giriþ Yöntemi,Ýþlemiþ Faiz/Kira,Temiz Fiyat,Kirli Fiyat,Takas Fiyatý,Getiri,Bileþik Getiri,Gün Sayým Konvansiyonu,Açýklamalar
No,ISIN Code,Related Security,Issuer,Type of Issuance,Type of Yield,Type of Security,Number of Coupons p.a.,Currency,Group Code,First Issue Date,Maturity Date,Days to Maturity,Total Issue Amount Nom.,Last Issue date,Last Issue Price,Last Issue Yield % (simple p.a.),Reference Price (TRY),Next Coupon Date,Next Coupon Rate %,Spread (%) (*),Outstanding Value,Quotation Method,Accrued Int./Lease,Clean Price,Dirty Price,Settlement Price,Yield,Compound Yield,Day Count Convention,Remarks
,,,,,,,,,,,,,(1000 TRY/USD/EUR),,,,,,,,(1000 TRY),,,,,,,,,
508.0,TRT120325T12,,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,2.0,TRY,115.0,42088.0,45728.0,3291.0,18493870.238,42396.0,86.421,10.86,91.07,42452.0,4.0,,16842367.6257,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
509.0,TRT120325T20,TRT120325T12,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45728.0,3291.0,,,,,91.07,,,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
510.0,TRT230316K27,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,42452.0,15.0,,,,,3.973,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
511.0,TRT210916K23,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,42634.0,197.0,,,,,3.789,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
512.0,TRT220317K27,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,42816.0,379.0,,,,,3.6,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
513.0,TRT200917K23,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,42998.0,561.0,,,,,3.424,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
514.0,TRT210318K27,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,43180.0,743.0,,,,,3.26,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
515.0,TRT190918K25,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,43362.0,925.0,,,,,3.106,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
516.0,TRT200319K27,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,43544.0,1107.0,,,,,2.959,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
517.0,TRT180919K25,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,43726.0,1289.0,,,,,2.819,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
518.0,TRT180320K28,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,43908.0,1471.0,,,,,2.684,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
519.0,TRT160920K24,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,44090.0,1653.0,,,,,2.555,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
520.0,TRT170321K28,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,44272.0,1835.0,,,,,2.432,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
521.0,TRT150921K24,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,44454.0,2017.0,,,,,2.315,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
522.0,TRT160322K28,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,44636.0,2199.0,,,,,2.203,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
523.0,TRT140922K24,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,44818.0,2381.0,,,,,2.096,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
524.0,TRT150323K10,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45000.0,2563.0,,,,,1.994,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
525.0,TRT130923K16,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45182.0,2745.0,,,,,1.897,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
526.0,TRT130324K11,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45364.0,2927.0,,,,,1.804,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
527.0,TRT110924K17,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45546.0,3109.0,,,,,1.716,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
528.0,TRT120325K11,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45728.0,3291.0,,,,,1.632,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
529.0,TRT120325A13,TRT120325T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42088.0,45728.0,3291.0,,,,,40.812,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
530.0,TRT140617T17,,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,2.0,TRY,115.0,42172.0,42900.0,463.0,8206413.591,42396.0,95.781,10.72,101.25,42536.0,4.8,,8308993.76089,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
531.0,TRT140617T25,TRT140617T17,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42172.0,42900.0,463.0,,,,,101.25,,,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
532.0,TRT150616K16,TRT140617T25,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42172.0,42536.0,99.0,,,,,4.666,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
533.0,TRT141216K19,TRT140617T25,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42172.0,42718.0,281.0,,,,,4.44,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
534.0,TRT140617K16,TRT140617T25,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42172.0,42900.0,463.0,,,,,4.22,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
535.0,TRT140617A18,TRT140617T25,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42172.0,42900.0,463.0,,,,,87.924,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
536.0,TRT080720T19,,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,2.0,TRY,115.0,42200.0,44020.0,1583.0,17091732.267,42396.0,95.781,10.72,98.873,42564.0,4.7,,16899108.4444,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
537.0,TRT080720T27,TRT080720T19,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,44020.0,1583.0,,,,,98.873,,,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
538.0,TRT130716K41,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,42564.0,127.0,,,,,4.54,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
539.0,TRT110117K30,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,42746.0,309.0,,,,,4.313,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
540.0,TRT120717K33,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,42928.0,491.0,,,,,4.101,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
541.0,TRT100118K30,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,43110.0,673.0,,,,,3.903,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
542.0,TRT110718K33,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,43292.0,855.0,,,,,3.718,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
543.0,TRT090119K32,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,43474.0,1037.0,,,,,3.542,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
544.0,TRT100719K33,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,43656.0,1219.0,,,,,3.374,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
545.0,TRT080120K22,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,43838.0,1401.0,,,,,3.214,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
546.0,TRT080720K26,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,44020.0,1583.0,,,,,3.06,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
547.0,TRT080720A10,TRT080720T27,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42200.0,44020.0,1583.0,,,,,65.108,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
548.0,TRT170221T12,,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,2.0,TRY,115.0,42424.0,44244.0,1807.0,2422000.0,42424.0,100.281,10.63,102.559,42606.0,5.35,,2483978.98,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
549.0,TRT170221T20,TRT170221T12,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44244.0,1807.0,,,,,102.559,,,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
550.0,TRT240816K21,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42606.0,169.0,,,,,5.116,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
551.0,TRT220217K28,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42788.0,351.0,,,,,4.852,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
552.0,TRT230817K21,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42970.0,533.0,,,,,4.615,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
553.0,TRT210218K28,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43152.0,715.0,,,,,4.393,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
554.0,TRT220818K21,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43334.0,897.0,,,,,4.185,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
555.0,TRT200219K28,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43516.0,1079.0,,,,,3.987,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
556.0,TRT210819K13,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43698.0,1261.0,,,,,3.798,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
557.0,TRT190220K10,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43880.0,1443.0,,,,,3.617,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
558.0,TRT190820K14,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44062.0,1625.0,,,,,3.444,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
559.0,TRT170221K11,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44244.0,1807.0,,,,,3.278,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
560.0,TRT170221A13,TRT170221T20,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44244.0,1807.0,,,,,61.274,,,,,Basit Getiri/Simple Yield,-,-,Formül 1/Formula 1,Kirli Fiyat/Dirty Price,Giriþ/Input,Formül 3/Formula 3,Act/365,
561.0,TRT110226T13,,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,2.0,TRY,115.0,42424.0,46064.0,3627.0,2254000.0,42424.0,100.721,10.48,103.061,42606.0,5.3,,2322994.94,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
562.0,TRT110226T21,TRT110226T13,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,46064.0,3627.0,,,,,103.061,,,,,Temiz Fiyat/Clean Price,Formül 5/Formula 5,Giriþ/Input,Formül 6/Formula 6,Kirli Fiyat/Dirty Price,Formül 2/Formula 2,Formül 4/Formula 4,Act/Act ISMA,"Son kupon döneminde getiri hesabýnda Formül 9, bileþik getiri hesabýnda Formül 3 kullanýlmaktadýr. / During the last coupon period Formula 9 is used for the simple yield, and Formula 3 is used for the compound yield calculations."
563.0,TRT240816K39,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42606.0,169.0,,,,,5.068,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
564.0,TRT220217K36,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42788.0,351.0,,,,,4.807,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
565.0,TRT230817K39,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,42970.0,533.0,,,,,4.571,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
566.0,TRT210218K36,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43152.0,715.0,,,,,4.352,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
567.0,TRT220818K39,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43334.0,897.0,,,,,4.146,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
568.0,TRT200219K36,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43516.0,1079.0,,,,,3.95,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
569.0,TRT210819K21,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43698.0,1261.0,,,,,3.763,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
570.0,TRT190220K28,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,43880.0,1443.0,,,,,3.583,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
571.0,TRT190820K22,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44062.0,1625.0,,,,,3.412,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
572.0,TRT170221K29,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44244.0,1807.0,,,,,3.248,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
573.0,TRT180821K14,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44426.0,1989.0,,,,,3.091,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
574.0,TRT160222K11,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44608.0,2171.0,,,,,2.941,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
575.0,TRT170822K14,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44790.0,2353.0,,,,,2.798,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
576.0,TRT150223K11,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,44972.0,2535.0,,,,,2.662,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
577.0,TRT160823K14,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,45154.0,2717.0,,,,,2.532,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
578.0,TRT140224K11,TRT110226T21,Hazine / Turkish Treasury,Ýhale / Auction,Sabit / Fixed,Devlet Tahvili / Government Bond,,TRY,115.0,42424.0,45336.0,2899.0,,,,,2.409,,,,,Kirli Fiyat/Dirty Price,-,-,Giriþ/Input,Kirli Fiyat/Dirty Price,-,-,-,
